Country,Film,Box Office,Week,Link clicks,Total impressions,Total reach,Organic impressions,Organic reach,Page engaged users,Page consumptions,Negative feedback from users,Total video views,Total autoplayed views,Total organic views,Video repeats,Organic 30 sec views,Unique video views,Total 30 sec views,Autoplayed 30 sec views,Total impressions of posts,Total reach of posts,Organic impressions of posts,Organic reach of posts,Paid impressions,Paid reach,Total promoted views,Paid 30 sec views,Paid impressions of posts,Paid reach of posts
5,11,2031816,1,707,19760687,6144907,895331,494246,229276,277776,110,3139040,3019322,335192,1048840,81896,2090200,718923,650141,19503356,6097824,843572,483532,16683793,5429503,2803848,637027,16683793,5429503
5,11,2031816,1,783,19142738,6033316,969821,509655,235380,293098,118,2996294,2868511,361219,968329,87673,2027965,696006,620403,18886326,5999524,910718,495204,15938609,5336620,2635075,608333,15938609,5336620
5,11,2031816,1,703,18084086,5573606,1007647,490327,229582,295119,119,2884174,2755539,365805,1035266,85807,1848908,666762,589102,17840494,5529284,948528,477821,14841128,4840177,2518369,580955,14841128,4840177
5,11,2031816,0,1081,18913049,5754798,1082811,495830,228854,297854,130,2967009,2840188,379502,1085377,87731,1881632,695558,620102,18669059,5720823,1020594,481580,15502321,4997794,2587507,607827,15502321,4997794
5,11,2031816,0,3329,20783631,6428047,1073061,462295,236452,306868,158,2974925,2849621,391104,1084481,88812,1890444,674930,602048,20525953,6376030,1004257,444906,17216918,5682650,2583821,586118,17216918,5682650
5,11,2031816,0,5766,23863985,7246665,1079088,453651,248794,319071,164,3142258,3016680,395730,1103348,91671,2038910,809162,738048,23587176,7177243,1005100,438596,20219874,6531760,2746528,717491,20219874,6531760
5,11,2031816,0,8450,26196125,7560924,1072184,454229,257984,314900,173,3177852,3057885,370903,1152663,87098,2025189,845672,780293,25905468,7459188,997370,437253,22674175,6836443,2806949,758574,22674175,6836443
5,11,2031816,0,10255,27498152,7744605,1042392,414493,248796,293605,184,3038739,2937134,344498,1044591,82758,1994148,853611,799590,27170785,7624969,965919,396956,24097737,7145921,2694241,770853,24097737,7145921
5,11,2031816,0,12159,26279510,7713855,982653,357307,230112,264136,188,2790751,2706226,302012,896414,74023,1894337,792170,747960,25946582,7606822,910148,339629,23019081,7134600,2488739,718147,23019081,7134600
5,11,2031816,0,12663,24396507,7678437,902476,290454,212931,239605,186,2471524,2398881,270987,713731,69649,1757793,727242,688916,24061271,7568907,828891,273682,21386630,7117304,2200537,657593,21386630,7117304
5,1,1100513,16,2415,1580,2174,1432,76,83,0,0,509,472,509,11,93,498,93,70,2293,1543,2135,1432,0,0,0,0,0,0
5,1,1100513,16,2565,1684,2312,1518,80,87,0,0,518,481,518,12,92,506,92,71,2436,1637,2275,1516,0,0,0,0,0,0
5,1,1100513,16,2414,1573,2179,1422,80,84,0,0,502,469,502,22,86,480,86,68,2300,1531,2142,1420,0,0,0,0,0,0
5,1,1100513,16,2523,1615,2156,1394,84,97,0,0,495,466,495,30,83,465,83,69,2400,1567,2118,1388,0,0,0,0,0,0
5,1,1100513,16,4640,2113,3738,1606,135,159,0,0,549,508,549,37,101,512,101,81,4400,2041,3651,1601,0,0,0,0,0,0
5,1,1100513,16,4782,2172,3733,1593,131,148,0,0,530,493,530,18,92,512,92,74,4502,2077,3648,1588,0,0,0,0,0,0
5,1,1100513,16,4690,2063,3584,1464,132,148,0,0,531,497,531,27,90,504,90,74,4389,1964,3503,1462,0,0,0,0,0,0
5,1,1100513,8,4907260,2748505,832261,564477,57224,66916,151,181,1014839,997423,141533,204208,32492,810631,200829,188039,4703045,2673202,826100,564477,3185964,1869733,873306,168337,3070373,1821023
5,1,1100513,8,7040808,3187226,850189,572471,79124,91847,215,193,1512631,1487308,207012,399163,47028,1113468,291447,272630,6874135,3148311,842204,572061,4944729,2163727,1305619,244419,4885044,2155747
5,1,1100513,8,9137232,3510832,881449,582089,94842,110567,288,216,1951667,1919413,246713,598011,55920,1353656,366052,342147,8987986,3462462,871454,581338,6813127,2407825,1704954,310132,6783508,2401173
5,1,1100513,8,10000940,3581789,848576,550055,104470,120137,332,224,2133893,2098011,267688,713873,60442,1420020,399521,372780,9871205,3546755,837537,549384,7591340,2466926,1866205,339079,7591340,2466926
5,1,1100513,8,10034274,3602103,858874,553002,105238,121428,340,328,2139865,2103756,273485,716255,61634,1423610,400751,373834,9903652,3565132,847662,552324,7591747,2466926,1866380,339117,7591747,2466926
5,1,1100513,8,10825276,3920521,868319,554835,110642,125807,356,313,2291401,2253748,282228,760626,63447,1530775,423926,395942,10593306,3874188,856049,554153,8339306,2805455,2009173,360479,8249453,2798561
5,1,1100513,8,10081494,3967661,798183,466610,97998,109649,323,199,2024007,1990966,247278,585277,55726,1438730,363741,339081,9773539,3913246,786752,465846,7854787,2998859,1776729,308015,7691396,2985575
5,1,1100513,7,8035246,3544138,429533,88700,70310,75277,241,180,1566492,1542156,166286,334863,36913,1231629,268113,250090,7686451,3480643,420356,88167,6683566,3032529,1400206,231200,6454395,3007880
5,1,1100513,7,6805521,3287214,611609,100969,50374,52593,186,171,1207941,1189793,110263,238923,24383,969018,197720,184490,6399168,3209094,603926,100098,5633220,2915984,1097678,173337,5330596,2871137
5,1,1100513,7,5622257,2620140,809208,111884,36134,37325,129,175,899626,886398,79155,161820,17242,737806,142428,132871,5162646,2504488,802888,111561,4430408,2344203,820471,125186,4068301,2265142
5,1,1100513,7,5466510,2237193,894908,110803,30164,30031,95,175,830872,819725,61009,151398,13149,679474,124482,116581,4953484,2086414,889107,110708,4297792,2004118,769863,111333,3879989,1900277
5,1,1100513,7,5597986,2234617,966043,115197,29681,29407,91,73,831861,820742,57530,154412,12406,677449,124457,116572,5020149,2066958,960070,115095,4368350,2017339,774331,112051,3895497,1900861
5,1,1100513,7,4900664,2066411,1040245,119326,25222,25536,75,56,681732,672076,50155,109122,10860,572610,101574,94700,4415810,1908162,1035215,119216,3625451,1858629,631577,90714,3237792,1753701
5,1,1100513,7,4125539,1849152,1026693,120760,20503,21091,65,52,534128,526142,42447,69017,9124,465111,79559,73830,3730409,1696785,1022649,120647,2907419,1658477,491681,70435,2593298,1550110
5,1,1100513,6,3218216,1633515,861931,111650,16122,16103,50,48,400651,394508,32860,31312,7015,369339,58887,54445,2903907,1491716,858728,111650,2210956,1461170,367791,51872,1962615,1356881
5,1,1100513,6,2282618,1247646,669107,96633,13022,14589,44,73,261773,257348,23788,18300,5082,243473,38697,35504,2019140,1116166,666406,96549,1481186,1100097,237985,33615,1271743,996005
5,1,1100513,6,1512888,867809,470626,73134,14738,24402,29,55,133320,130706,17021,6001,3810,127319,19961,18034,1271795,742768,467348,72998,903607,753761,116299,16151,711163,650610
5,1,1100513,6,948998,401251,380720,65678,18429,35445,22,51,19482,18333,13665,2127,3022,17355,4126,3306,702729,271548,376911,65523,412355,277299,5817,1104,216731,162308
5,1,1100513,6,1003728,429827,321342,58064,25185,51958,24,49,13748,12528,12533,2560,2913,11188,3279,2431,803013,321089,316607,57805,511502,304844,1215,366,365280,218655
5,1,1100513,6,1096516,470499,240442,48721,30212,65148,29,48,13157,11787,11960,2781,2970,10376,3319,2340,895638,364383,234799,48455,673000,355512,1197,349,531437,269059
5,1,1100513,6,1200641,520415,179884,33348,34878,84616,45,104,11870,10409,10983,2364,2963,9506,3258,2173,993317,419494,173300,33063,815501,411451,887,295,673938,329378
5,1,1100513,5,1352819,560366,159186,27366,38579,97510,47,158,11647,10083,10793,2467,3082,9180,3368,2182,1139548,454679,151707,26984,945719,438706,854,286,804156,353119
5,1,1100513,5,1418245,564169,155438,25650,40000,100786,45,142,11510,9915,10712,2557,3130,8953,3386,2172,1238844,470315,147800,25208,1024261,446797,798,256,917253,374415
5,1,1100513,5,1335278,547809,132031,23789,35908,91438,47,189,9465,7998,9147,2223,2756,7242,2886,1760,1206136,466733,125381,23469,1007096,434417,318,130,942572,382761
5,1,1100513,5,1214797,503761,123042,21696,32360,82501,49,199,7143,5900,7033,1709,2261,5434,2305,1312,1156565,469106,117212,21194,932241,400423,110,44,926593,393258
5,1,1100513,5,1004775,456018,106421,19236,25837,65561,44,200,5575,4594,5505,1387,1795,4188,1821,1005,966213,432232,101721,18721,768738,371319,70,26,768738,371319
5,1,1100513,5,832394,407995,114146,18675,21285,52685,38,200,7468,6509,7051,1223,2153,6245,2281,1493,802019,386689,110351,18303,602580,328401,417,128,602580,328401
5,1,1100513,5,663627,363661,89402,17838,16271,33847,21,139,9473,8587,8973,1040,2482,8433,2640,1930,639489,347814,86515,17511,460079,289733,500,158,460079,289733
5,1,1100513,4,506652,288938,97513,18232,11925,21446,22,161,9727,8923,9226,871,2422,8856,2583,1958,488223,277268,95469,17937,329861,236911,501,161,329861,236911
5,1,1100513,4,373376,231262,92916,17288,8586,15150,18,175,9501,8770,8996,827,2302,8674,2465,1902,359235,221469,91293,17064,216764,180723,505,163,216764,180723
5,1,1100513,4,272459,161369,99621,17327,6185,10428,14,123,10306,9627,9627,1136,2273,9170,2458,1953,260989,154788,98370,17243,115718,114781,679,185,115718,114781
5,1,1100513,4,170658,53288,113299,17947,3289,5210,9,113,12292,11560,11294,1666,2766,10626,3074,2534,163868,50152,112456,17883,6609,6686,998,308,6609,6686
5,1,1100513,4,179365,49089,127468,19111,3428,5302,10,114,13339,12564,12197,1844,3059,11495,3430,2860,175374,47546,126706,19093,0,0,1142,371,0,0
5,1,1100513,4,161871,46959,113337,18408,3019,4475,11,115,10715,10136,9941,974,2409,9741,2669,2251,158205,45661,112654,18394,0,0,774,260,0,0
5,1,1100513,4,182234,55255,122327,20587,3304,4880,14,123,11301,10670,10616,985,2709,10316,2938,2478,175823,52074,121662,20552,0,0,685,229,0,0
5,1,1100513,3,166628,54235,109671,20528,3014,4643,11,47,11126,10493,10448,1102,2713,10024,2938,2474,159943,50881,109041,20502,0,0,678,225,0,0
5,1,1100513,3,157231,53489,101716,20637,2900,4402,12,40,10868,10254,10209,1109,2658,9759,2878,2424,150113,50055,101146,20602,0,0,659,220,0,0
5,1,1100513,3,165426,56230,106533,22121,3279,4660,12,40,12311,11602,11695,1607,3284,10704,3519,2976,158187,52663,106018,22077,0,0,616,235,0,0
5,1,1100513,3,169032,59789,106935,23468,3206,4675,14,45,12415,11739,12049,1924,3258,10491,3386,2882,160867,55851,106436,23418,0,0,366,128,0,0
5,1,1100513,3,159658,58326,99260,22594,2963,4443,14,47,11683,11033,11450,1618,3062,10065,3131,2653,150732,54290,98778,22548,0,0,233,69,0,0
5,1,1100513,3,173831,59410,110591,23099,3103,4652,13,131,11904,11240,11674,1842,3079,10062,3147,2663,163913,55215,110094,23051,0,0,230,68,0,0
5,1,1100513,3,147488,40133,111997,20138,2477,3873,11,137,10396,9841,10130,2323,2577,8073,2648,2244,139793,36601,111502,20127,0,0,266,71,0,0
5,1,1100513,2,388874,241839,128207,20384,4068,5586,14,159,58211,56963,14150,3270,3468,54941,11806,10950,380253,237941,127549,20329,205253,196274,44061,8338,205253,196274
5,1,1100513,2,711949,445419,138056,20977,6420,7735,16,144,124359,122047,17164,11465,4262,112894,25994,24395,702290,441466,137160,20891,499635,391955,107195,21732,499635,391955
5,1,1100513,2,958151,573118,133305,19692,8501,9567,19,184,178356,174590,17981,26706,4313,151650,38985,36443,947713,567603,132191,19604,736046,512602,160375,34672,736046,512602
5,1,1100513,2,1271503,711472,135917,18898,10498,12060,23,177,238584,233379,22301,38089,5219,200495,52880,49389,1260082,707005,134573,18614,1006173,647956,216283,47661,1006173,647956
5,1,1100513,2,1658885,863718,146412,19795,13238,15047,25,173,313673,306755,27892,57287,6757,256386,70128,65506,1645586,855721,144795,19471,1360513,789642,285781,63371,1360513,789642
5,1,1100513,2,2064913,983440,155983,20377,16157,18844,33,96,392940,384072,35213,86002,8696,306938,87478,81611,2048149,975270,154082,20085,1718491,899340,357727,78782,1718491,899340
5,1,1100513,2,2554197,1139216,160398,20947,19414,22877,39,86,481974,470967,41573,118988,9930,362986,107856,100599,2533345,1133845,158209,20535,2157675,1045618,440401,97926,2157675,1045618
5,1,1100513,1,2987095,1296136,162574,21737,22267,26548,42,74,551960,539267,49177,137402,10909,414558,124654,116327,2961791,1287312,160134,21334,2524915,1195760,502783,113745,2524915,1195760
5,1,1100513,1,3225790,1364820,170038,22107,23394,28878,43,135,585978,572156,51260,150683,11188,435295,132628,123624,3196811,1349190,167406,21580,2743359,1250063,534718,121440,2743359,1250063
5,1,1100513,1,3472303,1458044,179245,22999,24394,30043,44,108,617951,603752,51157,147839,11194,470112,138808,129558,3439010,1442065,175331,22345,2975790,1346774,566794,127614,2975790,1346774
5,1,1100513,1,3681283,1564993,177020,22661,25768,30679,42,114,646569,632012,47789,156856,10446,489713,144024,134504,3645423,1547758,172704,21930,3213654,1451699,598780,133578,3213654,1451699
5,1,1100513,1,3516763,1563977,196849,22840,24636,30626,42,123,609224,595492,47473,145624,10240,463600,135520,126490,3480018,1544835,192625,22176,3036716,1448132,561751,125280,3036716,1448132
5,1,1100513,1,3163717,1483806,203298,23226,22716,29175,38,145,536456,524485,46646,121751,9800,414705,119669,111732,3127940,1467174,199237,22606,2678738,1372982,489810,109869,2678738,1372982
5,1,1100513,1,2742970,1394276,219834,23479,20379,27057,39,146,454320,444260,47222,87297,9995,367023,100716,94010,2708782,1375215,215924,22773,2239554,1253896,407098,90721,2239554,1253896
5,1,1100513,0,2157890,1195748,231715,24747,16781,24407,39,160,344215,336176,43294,52401,9267,291814,75902,70580,2124738,1181927,228025,24309,1667061,1050603,300921,66635,1667061,1050603
5,1,1100513,0,2120884,1259038,268442,28870,16952,25519,53,121,365265,357908,48896,54003,10123,311262,70526,65857,2082834,1249214,263960,28204,1559731,1118734,316369,60403,1559731,1118734
5,1,1100513,0,3958050,2923468,295807,33480,28306,38194,145,142,840137,826490,68441,51301,13886,788836,141379,133316,3913728,2907758,290710,32045,3311754,2802347,771696,127493,3311754,2802347
5,1,1100513,0,4183407,3370314,315881,35638,32087,43145,175,149,939188,922659,77483,36572,16066,902616,157129,147358,4134856,3352172,310086,33971,3493977,3231975,861705,141063,3493977,3231975
5,1,1100513,0,4301090,3646849,323225,37791,34555,46265,187,167,980632,962104,79177,38840,16550,941792,165540,154471,4245829,3634128,313953,35888,3588216,3495997,901455,148990,3588216,3495997
5,1,1100513,0,4285325,3638279,331932,37430,34030,46644,194,201,975545,957021,73953,36239,15464,939306,164486,153440,4228713,3619260,321705,35251,3588558,3495997,901592,149022,3588558,3495997
5,1,1100513,0,4264304,3607943,321290,36202,34222,46613,193,225,970993,952493,69401,31045,14692,939948,163714,152691,4205307,3593923,310548,34191,3588558,3495997,901592,149022,3588558,3495997
5,10,565525,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,565525,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,565525,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,565525,16,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
5,10,565525,16,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
5,10,565525,16,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
5,10,565525,16,0,0,0,0,0,0,0,0,3,3,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0
5,10,565525,8,35,6413620,4083630,184245,119376,84917,94166,31,625386,595409,148417,25176,41892,600210,192894,172057,6001018,3965546,178069,115830,5138067,3657056,476969,151002,4743633,3535692
5,10,565525,8,27,4871170,3392480,126931,70070,50076,55726,21,323479,306581,89627,9159,24960,314320,96221,84559,4558501,3316346,122540,67773,4126436,3141635,233852,71261,3828605,3064059
5,10,565525,8,8,3861001,2806585,100920,47514,24319,27173,11,96684,89377,43594,3903,12675,92781,25948,21135,3632377,2728924,97861,45897,3504381,2655009,53090,13273,3288081,2584327
5,10,565525,8,7,3705238,2738026,116864,64341,19863,20771,6,92219,84666,27204,4839,8753,87380,24933,20136,3580664,2714268,114043,62903,3465242,2633491,65015,16180,3352492,2608206
5,10,565525,8,6,3701668,2752974,134613,84305,20085,21233,6,108140,99584,27557,10221,9490,97919,29109,23720,3688927,2751751,131907,83608,3441776,2641785,80583,19619,3441368,2641785
5,10,565525,8,25,3308987,2520229,146534,102543,21256,22170,7,126080,116417,29288,11675,10821,114405,33838,27766,3295017,2515877,143450,101788,3030895,2393315,96792,23017,3030895,2393315
5,10,565525,8,23,2617006,2086868,144467,107075,20818,21144,6,128049,118262,30330,12817,11432,115232,34101,27976,2603155,2083533,141562,106339,2334902,1946550,97719,22669,2334902,1946550
5,10,565525,7,23,2053153,1645483,151302,116899,19450,19514,5,126027,116802,30697,14767,11884,111260,33343,27579,2040254,1639656,148577,116372,1764563,1477016,95330,21459,1764563,1477016
5,10,565525,7,21,1534770,1093948,149407,120291,18652,18372,2,132753,123785,30429,17401,12048,115352,34284,28711,1521889,1087918,146576,119826,1248704,895593,102324,22236,1248704,895593
5,10,565525,7,22,1147366,676423,133283,109996,18320,18067,2,141705,132779,30290,16233,11683,125472,35450,29889,1133138,670300,130308,109398,868215,480043,111415,23767,868215,480043
5,10,565525,7,25,1223133,705048,117699,90592,18163,17641,1,149013,140290,27520,18663,10490,130350,35829,30407,1206929,698320,114610,89954,969844,546464,121493,25339,969844,546464
5,10,565525,7,27,1315301,734055,105582,78270,18188,17592,2,160474,151245,23572,23792,8976,136682,37485,31773,1296543,726914,102209,77362,1098662,607162,136902,28509,1098662,607162
5,10,565525,7,13,1400317,763288,93265,64908,18677,17508,1,170858,161468,21990,27474,7858,143384,38778,32932,1379842,756840,89769,63699,1193626,648202,148868,30920,1193626,648202
5,10,565525,7,21,1493073,798540,84236,56887,19187,17805,2,183276,173748,21192,29361,7243,153915,40783,34855,1471123,793208,80500,55183,1293955,699225,162084,33540,1293955,699225
5,10,565525,6,24,1637623,857228,78580,52020,20879,19582,2,200685,190224,22391,31777,7241,168908,44011,37522,1614337,851314,74541,49916,1429324,753064,178294,36770,1429324,753064
5,10,565525,6,80,1736013,922895,81305,53603,21571,20585,2,206776,196017,24081,33038,7655,173738,45481,38721,1711334,916586,77254,51607,1506618,806478,182695,37826,1506618,806478
5,10,565525,6,154,1838790,995231,93306,61099,22406,21280,3,210851,199738,24971,34223,8197,176628,46714,39693,1813136,990545,89166,59194,1594487,867357,185880,38517,1594487,867357
5,10,565525,6,322,1954934,1089136,100762,66151,24434,22307,3,212037,200736,25946,32052,8700,179985,47145,39977,1928780,1083147,96265,64402,1699733,943043,186091,38445,1699733,943043
5,10,565525,6,324,2301243,1350577,115600,78278,26572,25579,3,298731,285547,26781,33743,8936,264988,61668,54120,2274650,1341962,110830,76372,2030948,1210648,271950,52732,2030948,1210648
5,10,565525,6,319,2065744,1267245,113586,77787,24071,23303,3,270379,258586,25660,27046,8738,243333,55819,49160,2041798,1259849,109379,75814,1810084,1137261,244719,47081,1810084,1137261
5,10,565525,6,314,1843659,1195045,120567,81825,21772,20945,3,240710,230160,23879,18840,8422,221870,49838,43950,1822579,1186872,116916,80330,1597196,1061323,216831,41416,1597196,1061323
5,10,565525,5,312,1606933,1112418,126814,79060,19128,18029,3,210627,201727,21166,16005,7794,194622,43675,38800,1588231,1105517,123685,78062,1375831,985911,189461,35881,1375831,985911
5,10,565525,5,256,1367279,1000884,136387,77222,16573,15832,3,184639,177128,19977,11793,7467,172846,38125,34141,1352209,991549,133753,76514,1141375,883443,164662,30658,1141375,883443
5,10,565525,5,192,2064994,1455989,224279,141065,30415,31145,8,383351,367116,34469,39683,12293,343668,120986,111129,2052910,1450108,221350,140433,1675096,1280011,348882,108693,1675096,1280011
5,10,565525,5,37,3329037,2198767,390098,274479,51730,53788,14,674267,646900,63616,82939,22549,591328,243796,226158,3318449,2190697,386806,272405,2583078,1851724,610651,221247,2583078,1851724
5,10,565525,5,40,5338482,3116155,544202,384738,72017,75606,21,1017945,979980,89203,175096,31611,842849,432353,406578,5327143,3114783,538819,382133,4274708,2669366,928742,400742,4274708,2669366
5,10,565525,5,50,7470540,3852773,745898,522742,98052,99814,28,1378302,1327874,114402,280403,40055,1097899,570682,536906,7455632,3852473,738646,518467,6053302,3302059,1263900,530627,6053302,3302059
5,10,565525,5,50,9062546,4573092,764202,533985,114204,113766,37,1605289,1549978,139221,338867,47793,1266422,650179,612693,9035830,4570139,755122,529525,7444149,4003738,1466068,602386,7444149,4003738
5,10,565525,4,48,10020128,4685215,840445,593811,129556,132196,39,1812988,1746389,145129,463341,49858,1349647,691794,650907,9989516,4676811,829108,587631,8298612,4078687,1667859,641936,8298612,4078687
5,10,565525,4,49,11054832,4888820,962702,680250,140251,143913,42,1997707,1924353,151861,548136,51741,1449571,735710,691761,11017592,4875829,949504,670477,9185886,4269188,1845846,683969,9185886,4269188
5,10,565525,4,40,12446892,5202084,1019933,713534,141772,144318,41,2133805,2060231,143996,603631,48696,1530174,744980,702855,12400551,5193903,1004795,703189,10571780,4650062,1989809,696284,10571780,4650062
5,10,565525,4,26,13865254,5612348,1062227,752011,142496,142681,37,2315890,2240189,121814,667965,40634,1647925,737842,697927,13810166,5600927,1044611,742193,12116873,5142643,2194076,697208,12116873,5142643
5,10,565525,4,20,14396517,5763323,1118153,779533,138909,138728,31,2335548,2260310,103712,649196,33787,1686352,643810,607488,14335527,5751279,1099728,771671,12731246,5333639,2231836,610023,12731246,5333639
5,10,565525,4,19,15786800,5928746,1121805,787495,142670,144853,27,2637316,2556369,89888,777590,29064,1859726,695028,657458,15718564,5911767,1100149,774361,14227739,5460238,2547428,665964,14227739,5460238
5,10,565525,4,16,17421450,6085939,1295821,882218,148639,152770,23,2840047,2752424,77058,899669,24819,1940378,727057,687584,17354861,6053220,1272441,873831,15823788,5543843,2762989,702238,15823788,5543843
5,10,565525,3,21,17719498,6135712,1373275,946052,147925,145178,26,2822530,2740327,79400,841693,24745,1980837,729232,690423,17649226,6100215,1350315,933172,16035990,5581978,2743130,704487,16035990,5581978
